N	β	hx	hz	ED E/N	ED M/N	ε	±	ϴ	±
6.0	0.6	2.0	1.5	-2.9534643168111905	0.05851708232471849	0.0001154054110310554	0.0013325991282895	-0.7449672510086145	0.0002696590417618
6.0	0.6	2.0	2.0	-3.426706794902446	0.07639432005791084	0.000904316208666156	0.0013660662023574	-0.7858140132754224	0.00021939729123
6.0	0.8	0.0	0.0	-0.7305169057843311	0.08989420952703198	-0.0002521141176643482	0.0006937207734248	0.09406120952703198	0.0008335894925523
6.0	0.8	0.0	0.5	-1.3307844318059543	0.1285320219277265	8.577652737917774e-5	0.0007929658994641	-0.7616663114056067	0.000298963050557
6.0	0.8	0.0	1.0	-1.9352256085282464	0.15046964854218292	0.0011562664717532645	0.0008251575313325	-0.8246220181244837	0.0001102266774144
6.0	0.8	0.0	1.5	-2.4707000649456368	0.15938331296081315	0.00043118505436279264	0.0008724408978925	-0.8316806870391869	5.96353392092e-5
6.0	0.8	0.0	2.0	-2.9859239454187727	0.16337189718231668	-0.0007256120854393089	0.0009223936390516	-0.8330611028176833	3.57964928939e-5
6.0	0.8	0.5	0.0	-0.8128398755810338	0.07516993842363015	0.0001292910856328655	0.00076850470725	0.07650093842363015	0.000806433499977
6.0	0.8	0.5	0.5	-1.3807032645521655	0.11378509713882541	-0.0001324312188319965	0.0008592800196064	-0.7478099028611745	0.0003198698389146
6.0	0.8	0.5	1.0	-1.9764180707807524	0.13864055034553877	0.0008831792192476318	0.0008917870282187	-0.8212701163211279	0.000133713528398
6.0	0.8	0.5	1.5	-2.5063672911937163	0.15007287650544093	0.0009837504729501845	0.0009342060205044	-0.830725123494559	8.4205840771e-5
6.0	0.8	0.5	2.0	-3.0172130768933436	0.15597826916062948	0.0005373397733232643	0.0009801518172174	-0.8325803975060372	6.27321452614e-5
6.0	0.8	1.0	0.0	-1.0658716833401343	0.04511288384137202	0.0006299833265324128	0.0008549644824431	0.04537955050803872	0.0007364315040173
6.0	0.8	1.0	0.5	-1.5377914525273182	0.07928132916189361	-0.0008406191939849261	0.0009266227646772	-0.7001146708381063	0.0003681307280389
6.0	0.8	1.0	1.0	-2.100991483766141	0.10871065177785581	-0.0006079420994744567	0.0009591279551137	-0.8050156815554773	0.0001887723528115
6.0	0.8	1.0	1.5	-2.6131425447760828	0.12553708569994748	0.00042537189058355906	0.0009986774549343	-0.8241072476333856	0.0001341300875307
6.0	0.8	1.0	2.0	-3.1106355151167873	0.13596259909892702	0.00010531821654602425	0.0010403179842853	-0.829413400901073	0.0001086302156762
6.0	0.8	1.5	0.0	-1.4730588452750475	0.021325513562280837	-0.001347595275047242	0.0009560844905562	0.021534846895614138	0.0006515405185798
6.0	0.8	1.5	0.5	-1.8127222985749156	0.04466987299987163	-0.0010602152415823962	0.0009985363332695	-0.6115241270001281	0.0004186643427211
6.0	0.8	1.5	1.0	-2.3101679956210304	0.07335169368616419	-0.00016695395436361338	0.0010302211318216	-0.7647999729805022	0.0002535555235246
6.0	0.8	1.5	1.5	-2.7898288398958435	0.0939815206088271	0.0013726184374895922	0.0010657602061418	-0.8043651460578394	0.0001899589789518
6.0	0.8	1.5	2.0	-3.26467741934016	0.10876973837106536	0.00158278899317299	0.001104704363398	-0.8181169282956011	0.0001580485822687
6.0	0.8	2.0	0.0	-1.9716678864368422	0.009204403495221544	0.001746905229824236	0.001057060189921	0.008282403495221545	0.0005803260941775
6.0	0.8	2.0	0.5	-2.1935813754885714	0.021846768505138007	0.0003265411780954963	0.0010789216735593	-0.5002088981615286	0.0004502922203018
6.0	0.8	2.0	1.0	-2.6002855691448317	0.043788947563324944	-0.0010293191448318417	0.0011040980431036	-0.6959560524366748	0.0003145009989337
6.0	0.8	2.0	1.5	-3.0328990985980315	0.0639339814547213	0.004293193068635404	0.0011350926415328	-0.7659886852119452	0.0002449525682412
6.0	0.8	2.0	2.0	-3.47631892173464	0.08063976956084283	-0.00015683840130709115	0.0011679384034858	-0.7952298971058238	0.0002057404848836
6.0	1.0	0.0	0.0	-0.8516315164623296	0.12320590880814024	0.0008499835376704068	0.0006241381066323	0.12060324214147354	0.0009107775982202
6.0	1.0	0.0	0.5	-1.4415196655615674	0.15202904523719768	-0.00015016556156721705	0.0006769947936059	-0.8130582880961357	0.0001673021894212
6.0	1.0	0.0	1.0	-1.9820652249466164	0.16169916190322	8.210838671662835e-5	0.0007175565153601	-0.8317371714301133	5.36151827484e-5
6.0	1.0	0.0	1.5	-2.4931520383275223	0.16484868719780366	-0.00014070499418883387	0.0007690364280923	-0.8331673128021964	2.68671219825e-5
6.0	1.0	0.0	2.0	-2.997243595032012	0.1659968819693518	-8.676169867882777e-5	0.0008184997133717	-0.8333117846973148	1.54836856139e-5
6.0	1.0	0.5	0.0	-0.9206918156862102	0.10032101398786125	0.0004781843137898756	0.0006883534899692	0.10030734732119455	0.0008753782607728
6.0	1.0	0.5	0.5	-1.4886337544093362	0.1342763668757366	0.0001967455906637383	0.0007426949721409	-0.8035606331242634	0.000203485523792
6.0	1.0	0.5	1.0	-2.023202202647651	0.14879914168909572	0.0006206306856824106	0.0007787614070313	-0.830042524977571	8.94377476653e-5
6.0	1.0	0.5	1.5	-2.5287676922335334	0.1551100262102436	-0.0005571922335332324	0.0008244628134501	-0.8326329737897564	6.4941795749e-5
6.0	1.0	0.5	2.0	-3.02846256237838	0.15842956981503545	0.0010501042882866685	0.0008713508258781	-0.833108763518298	5.33110655114e-5
6.0	1.0	1.0	0.0	-1.1518799692083346	0.0548538582211767	-0.0010376358750012749	0.0007618213947593	0.0551145248878434	0.0007785527059711
6.0	1.0	1.0	0.5	-1.6356358052565156	0.09226173680095841	0.0007608614101513034	0.0008109896877847	-0.7625965965323749	0.000281156496717
6.0	1.0	1.0	1.0	-2.1469474743139476	0.11611737801133742	-3.14098061426904e-6	0.0008426754124696	-0.8178712886553292	0.0001560785963292
6.0	1.0	1.0	1.5	-2.635207524713247	0.12945352800005452	-0.000753024713247008	0.000882923656751	-0.8271861386666123	0.0001222220510578
6.0	1.0	1.0	2.0	-3.1216241073725914	0.1379516381725088	0.00047755929407555797	0.000927415218519	-0.8300743618274913	0.0001037363467681
6.0	1.0	1.5	0.0	-1.5508875287631116	0.022438600741079503	-0.00020536209644461678	0.0008490997586052	0.022391267407746204	0.000664570032654
6.0	1.0	1.5	0.5	-1.894106058911704	0.04999005172412274	0.00023277442162950024	0.0008816153233908	-0.6681432816092105	0.0003661119814031
6.0	1.0	1.5	1.0	-2.353170555201159	0.07752253161628764	0.0007664447988413592	0.0009099295059401	-0.7805711350503789	0.0002290625351941
6.0	1.0	1.5	1.5	-2.810848709139826	0.09650169525404699	0.00043962419350762616	0.0009450212930795	-0.8086899714126196	0.0001810947310519
6.0	1.0	1.5	2.0	-3.275094269416597	0.11015830788172176	-0.0007416027499305144	0.0009824536865292	-0.8195040254516115	0.0001541834145079
6.0	1.0	2.0	0.0	-2.0427132344151793	0.008593636569590465	0.00014959891815369275	0.0009388150734973	0.007847636569590465	0.000577783696153
6.0	1.0	2.0	0.5	-2.2576345134090725	0.02304029660394127	-8.15134090723646e-5	0.0009525598981489	-0.536995036729392	0.0004248986092932
6.0	1.0	2.0	1.0	-2.637581141047702	0.04549948678788176	-0.0009128077143678581	0.0009771400725928	-0.711203513212118	0.0002979599016907
6.0	1.0	2.0	1.5	-3.0518081260379275	0.06524090441896464	0.0007760406287395938	0.0010085360156103	-0.7707137622477018	0.0002380645728408
6.0	1.0	2.0	2.0	-3.4857478458454287	0.0814624701324859	-0.0005021791787624963	0.0010425624984868	-0.7970541965341807	0.0002025149011282
6.0	1.2	0.0	0.0	-0.9256061046451376	0.1445895585994322	0.0011470897993069995	0.000559578805938	0.17163689193276552	0.0009560263944354
6.0	1.2	0.0	0.5	-1.4803706624670412	0.1613289612860537	-1.691246704127458e-5	0.0006026230100005	-0.8268947053806129	9.82406052166e-5
6.0	1.2	0.0	1.0	-1.9949221872464895	0.16516829386416998	-0.000337326135379179	0.0006487798299198	-0.83309770613583	2.61554017216e-5
6.0	1.2	0.0	1.5	-2.498363387973029	0.16621721411813992	0.0004203620269707109	0.000698953119849	-0.83327178588186	1.34604422152e-5
6.0	1.2	0.0	2.0	-2.9994515204083196	0.16653125535718086	-0.0007563815194306933	0.0007460287555119	-0.8333250779761524	6.9826346334e-6
6.0	1.2	0.5	0.0	-0.9864428592116359	0.116783862287741	-0.0008091092116360166	0.0006211873492071	0.1180391956210743	0.0009180515237666
6.0	1.2	0.5	0.5	-1.528296063841516	0.14263393901309596	-0.0007574527304048395	0.0006628427224858	-0.8225033943202373	0.0001354283391168
6.0	1.2	0.5	1.0	-2.0363196273935875	0.15195866792616122	-0.00019962739358758697	0.0007048236972664	-0.8319333320738388	7.51996172559e-5
6.0	1.2	0.5	1.5	-2.5340125697866793	0.1563727206709448	-3.381978667960084e-5	0.0007498970710928	-0.8329309459957218	6.00123399277e-5
6.0	1.2	0.5	2.0	-3.030661678787759	0.15892791689351385	0.0005094323233523212	0.0007944345302771	-0.8330820831064861	5.1641351972e-5
6.0	1.2	1.0	0.0	-1.201353238447951	0.06061234382821026	-0.00046837733683946503	0.0006899920240583	0.060884343828210265	0.0008055116506355
6.0	1.2	1.0	0.5	-1.675324252283741	0.09790976468442475	-0.0004649467281854225	0.0007278732629081	-0.7893862353155752	0.0002284466252144
6.0	1.2	1.0	1.0	-2.160511796989916	0.11845289950704724	-0.00010207476769341639	0.0007639434671389	-0.8214574338262861	0.0001457754280823
6.0	1.2	1.0	1.5	-2.6404842338912693	0.13043517009628577	-0.0007927061134913593	0.0008041720630181	-0.8279361632370474	0.0001188928622396
6.0	1.2	1.0	2.0	-3.1237822627775107	0.13835361726385761	0.001934820555822725	0.0008442804790499	-0.8304317160694755	0.0001024331194796
6.0	1.2	1.5	0.0	-1.5940260143786193	0.022350587667118543	0.0005346800658245776	0.0007718103125548	0.022069254333785242	0.0006694239082823
6.0	1.2	1.5	0.5	-1.9293479606692567	0.0523108573088614	-0.0010682384470346307	0.0007959790096446	-0.6954031426911383	0.0003333161608465
6.0	1.2	1.5	1.0	-2.366523561317086	0.07883222416237572	-0.00037272798375243	0.0008257467238111	-0.7851851091709576	0.0002212768175754
6.0	1.2	1.5	1.5	-2.8159790815942416	0.09712542667569128	5.189062798116595e-5	0.000859407695328	-0.8100662399909753	0.0001783968129398
6.0	1.2	1.5	2.0	-3.2771431711013643	0.11043435322143334	0.0005616900097469291	0.0008971058623931	-0.8199289801119	0.0001533089920653
6.0	1.2	2.0	0.0	-2.079278539479098	0.007960031120993367	-0.000897150590208895	0.0008518619223672	0.007937031120993367	0.0005730392608815
6.0	1.2	2.0	0.5	-2.2849372393817347	0.02343691046691777	-0.00016807271506769084	0.0008649728247099	-0.5555207561997487	0.0004096305506247
6.0	1.2	2.0	1.0	-2.649359101356915	0.04599885405997343	0.0006736764208641333	0.0008876497420861	-0.7163618126066931	0.000291818568387
6.0	1.2	2.0	1.5	-3.0564394537902935	0.06554991939726239	0.0004163795430400796	0.0009196967994722	-0.771888747269404	0.0002363158946906
6.0	1.2	2.0	2.0	-3.4875848514652716	0.08162005056723572	0.0004958429791734886	0.0009502263914289	-0.7968032827660975	0.0002021864912001
6.0	1.4	0.0	0.0	-0.9647123512597249	0.1561321970530537	-0.0004567560216296451	0.00050598890626	0.161370530386387	0.0009791279945271
6.0	1.4	0.0	0.5	-1.4933703787907096	0.16473887539513013	0.0006008116854809842	0.0005504362932242	-0.8313567912715366	5.62255715675e-5
6.0	1.4	0.0	1.0	-1.9985334430038941	0.16621589830520328	0.0006552474722960611	0.0005997374937748	-0.83326643502813	1.3778364278e-5
6.0	1.4	0.0	1.5	-2.49960342613906	0.16655577579840128	0.00028609767046328116	0.000646648378	-0.8333192242015987	6.5562502991e-6
6.0	1.4	0.0	2.0	-2.9998900011852516	0.166639320149819	-0.00041023928048966596	0.0006909066862522	-0.8333276798501811	3.3164622716e-6
6.0	1.4	0.5	0.0	-1.0229391109011454	0.12626882078341298	0.0005707700512358471	0.0005687398586024	0.1255004874500797	0.0009423134462332
6.0	1.4	0.5	0.5	-1.5423129628986583	0.14580341433848076	-0.00021653432722912314	0.000606993958926	-0.8285512523281858	0.000103997301911
6.0	1.4	0.5	1.0	-2.0400859835856755	0.152921351038176	-0.0013608645380562834	0.0006504259878313	-0.8323566489618239	7.08922575896e-5
6.0	1.4	0.5	1.5	-2.535270606478865	0.1566858848303722	0.0009745125687539158	0.0006936268109357	-0.8330907818362945	5.85713069452e-5
6.0	1.4	0.5	2.0	-3.0310990341149466	0.1590286291339947	0.0008397754088629306	0.0007343277992579	-0.8330740375326721	5.1329775687e-5
6.0	1.4	1.0	0.0	-1.2296618308014795	0.0638191641636663	0.0002938834842352023	0.000634214528069	0.0623601641636663	0.0008223165062264
6.0	1.4	1.0	0.5	-1.6911785057269044	0.10024069587387069	1.554189214258983e-5	0.0006684448348662	-0.7998693041261293	0.0002026376790284
6.0	1.4	1.0	1.0	-2.164620071544428	0.11917961526675304	0.0005639760746189992	0.0007053432689225	-0.8224867180665801	0.0001421649401602
6.0	1.4	1.0	1.5	-2.6417753956884327	0.130679669288232	-0.0015458718789091996	0.0007436554189957	-0.8279799973784345	0.0001184201173642
6.0	1.4	1.0	2.0	-3.124212819834872	0.1384345571850987	-0.0007259150729672648	0.0007805361699733	-0.8302967761482346	0.0001024491900226
6.0	1.4	1.5	0.0	-1.619307623085766	0.02180767388644968	-0.001242861181003363	0.0007127346540665	0.02096734055311638	0.0006687725630561
6.0	1.4	1.5	0.5	-1.944839938279028	0.05330512184197417	-0.00019327161236137869	0.0007333869173965	-0.7086125448246923	0.0003160982832837
6.0	1.4	1.5	1.0	-2.370789627286609	0.07924268976919913	-0.0012095082389897982	0.0007619264557422	-0.7869129768974673	0.0002187978978072
6.0	1.4	1.5	1.5	-2.8172600032607265	0.09727990636584201	-0.00179797945120308	0.0007950304680208	-0.8099280936341577	0.0001785264031108
6.0	1.4	1.5	2.0	-3.2775522660294327	0.11048925248767195	-4.54803151468397e-5	0.0008294569365774	-0.8202327475123281	0.0001526256269785
6.0	1.4	2.0	0.0	-2.09915097350614	0.007455432372555307	-0.0008370449347108178	0.0007867787876215	0.006390432372555307	0.0005685570137822
6.0	1.4	2.0	0.5	-2.296970942910725	0.023559707414755177	0.001168104708322737	0.0007981615414524	-0.564275625918578	0.0004015683198104
6.0	1.4	2.0	1.0	-2.6531955155391054	0.04614534856993657	3.627017518104125e-5	0.000821123928801	-0.7184756514300632	0.0002902662179451
6.0	1.4	2.0	1.5	-3.057601042191927	0.06562355837882737	0.0002299101890255173	0.0008486185636863	-0.7725844416211723	0.0002356364050219
6.0	1.4	2.0	2.0	-3.4879485242156156	0.08165040321369856	0.0016493329272422308	0.0008802520974556	-0.7970839301196347	0.0002023838793053
6.0	1.6	0.0	0.0	-0.983735248508321	0.16179801652949916	0.0003220431583458305	0.0004656551267401	0.15340034986283246	0.0009906467665778
6.0	1.6	0.0	0.5	-1.4977293742820639	0.16596899441228516	-0.0002510409487304077	0.0005117880822617	-0.8327240055877149	3.39307073651e-5
6.0	1.6	0.0	1.0	-1.9995704432193377	0.16653104046456943	-0.00020877655267126372	0.0005598267702668	-0.8333072928687638	7.7800694068e-6
6.0	1.6	0.0	1.5	-2.4999031471449897	0.16663931867841675	0.0003562278550104381	0.0006045580761895	-0.8333356813215832	2.8866445341e-6
6.0	1.6	0.0	2.0	-2.999977858834979	0.16666114519784186	-0.0007378588349791215	0.0006462118183086	-0.8333301881354915	1.6996519251e-6
6.0	1.6	0.5	0.0	-1.0422534599771138	0.13140142926615594	-3.3558104473030426e-6	0.0005258539507594	0.13145376259948924	0.0009556019158349
6.0	1.6	0.5	0.5	-1.5472970771689127	0.1469877380947139	-0.0003863480022463506	0.0005657586444438	-0.8304922619052861	9.16683163656e-5
6.0	1.6	0.5	1.0	-2.041191586575708	0.15321409192763108	0.001062267590958843	0.0006079385427508	-0.8326092414057022	6.92316901083e-5
6.0	1.6	0.5	1.5	-2.5355768824985856	0.15676342395690399	0.00036384666808109145	0.0006480413909991	-0.832984576043096	5.85492189113e-5
6.0	1.6	0.5	2.0	-3.0311867443852525	0.15904896260298446	0.0005267972814144706	0.00068736407858	-0.8330637040636821	5.13031658587e-5
6.0	1.6	1.0	0.0	-1.2461480738140323	0.06554341575975954	0.00019692618596756084	0.000590890888583	0.06722974909309284	0.0008319740671804
6.0	1.6	1.0	0.5	-1.697612384688011	0.10119819044011402	0.0004654278119891053	0.0006233383241885	-0.8042051428932192	0.0001913465632539
6.0	1.6	1.0	1.0	-2.165893192543797	0.11940662163820638	-0.00029100504379719894	0.0006590623156293	-0.8230210450284602	0.0001413223335574
6.0	1.6	1.0	1.5	-2.642095787976172	0.13074065342280264	-0.00019578797617203492	0.0006955014237894	-0.8279856799105305	0.0001183175979916
6.0	1.6	1.0	2.0	-3.1242993785635895	0.1384508621976479	0.0013371839364104687	0.0007312117343006	-0.8301698044690186	0.0001027035279542
6.0	1.6	1.5	0.0	-1.6350529464231347	0.021136556846017288	-0.00020565475646816544	0.000664025751916	0.02281355684601729	0.0006653648684438
6.0	1.6	1.5	0.5	-1.9518376877304728	0.05373616895563623	-0.001888312730472963	0.0006843639868415	-0.7144178310443636	0.0003068303436138
6.0	1.6	1.5	1.0	-2.372186326644784	0.07937288952931058	-0.0001437224781168922	0.0007129174230432	-0.787705777137356	0.000217311782501
6.0	1.6	1.5	1.5	-2.817584615724721	0.09731842261120931	-0.0007322198913879419	0.0007448874524403	-0.8100339107221239	0.0001780982794296
6.0	1.6	1.5	2.0	-3.2776346357731154	0.1105002090161461	-0.0008786982731150417	0.0007752333882766	-0.8197574576505205	0.0001533591551237
6.0	1.6	2.0	0.0	-2.1104605763844666	0.007085812626115374	-0.0005727638844663652	0.0007350436691097	0.007043145959448674	0.0005641308799884
6.0	1.6	2.0	0.5	-2.3024516102082178	0.023592926322911722	-0.000520672708217873	0.0007452245787413	-0.5679564070104215	0.0003972122153339
6.0	1.6	2.0	1.0	-2.6544779231597926	0.046188899992619846	-0.0005605273264590593	0.0007679759095851	-0.7189367666740465	0.0002893959574357
6.0	1.6	2.0	1.5	-3.0578974616074834	0.06564131318852472	-0.001388086607483796	0.0007942390412754	-0.7719590201448083	0.0002358574510772
6.0	1.6	2.0	2.0	-3.4880213040331896	0.08165629420513563	-0.0014310956998557778	0.0008221150304707	-0.7973797057948642	0.0002019311663034
6.0	1.8	0.0	0.0	-0.992605860495268	0.16445062977636846	4.589876399141435e-5	0.0004350136591074	0.09224629644303516	0.0009929432501216
6.0	1.8	0.0	0.5	-1.4992116861061493	0.1664131387754247	2.2295375331937706e-5	0.0004817470744264	-0.8330588612245753	2.13007434077e-5
6.0	1.8	0.0	1.0	-1.9998729937376603	0.16662584226898247	-1.4196635866881024e-6	0.0005271081772788	-0.8333368243976842	3.5899175476e-6
6.0	1.8	0.0	1.5	-2.4999762429366084	0.16665992263548088	-0.00034735404772057166	0.0005694641863565	-0.8333307440311858	1.7638103954e-6
6.0	1.8	0.0	2.0	-2.999995535885868	0.16666555188903684	0.00017983448450209494	0.0006080100607582	-0.8333334481109631	5.773496918e-7
6.0	1.8	0.5	0.0	-1.0523076467713999	0.1341141330936394	-0.0007155171417705386	0.0004923275446421	0.1336881330936394	0.000962792968945
6.0	1.8	0.5	0.5	-1.549099695461832	0.1474315246073513	-0.0004422880544248109	0.0005322082943918	-0.8313301420593152	8.66483739326e-5
6.0	1.8	0.5	1.0	-2.041521221870641	0.15330325378270113	-0.0005342774261962724	0.0005732585750484	-0.8325314128839655	6.90845962395e-5
6.0	1.8	0.5	1.5	-2.535652072445751	0.15678262366832976	0.0007860757023969711	0.0006114394696672	-0.8328243763316703	5.89414975735e-5
6.0	1.8	0.5	2.0	-3.031204402204566	0.15905306757186613	-0.0009224577601210093	0.0006478197416575	-0.8330482657614672	5.13338996728e-5
6.0	1.8	1.0	0.0	-1.2560401539041726	0.06642886971006833	-0.0010708946449129453	0.00055447962176	0.06632386971006833	0.0008370464746553
6.0	1.8	1.0	0.5	-1.700282783045207	0.10159590868355063	0.0004224021399785727	0.0005860062463319	-0.8063600913164494	0.000185845643665
6.0	1.8	1.0	1.0	-2.166294224505767	0.11947801732923319	-0.0006337615428044785	0.0006213247077495	-0.8229679826707665	0.0001410941423007
6.0	1.8	1.0	1.5	-2.6421759423075066	0.13075590219577343	-0.0008301089741729051	0.0006556369746509	-0.8278644311375598	0.0001184279597738
6.0	1.8	1.0	2.0	-3.124316846967458	0.1384541501402038	0.0001739863658754004	0.0006899263741599	-0.8304601831931294	0.0001021655660034
6.0	1.8	1.5	0.0	-1.6454328960316769	0.020470707288228696	0.0005743261905450936	0.0006245759883648	0.021095707288228696	0.0006617882697702
6.0	1.8	1.5	0.5	-1.9550851408785703	0.05392685504456096	-0.0012536593970888799	0.0006431862341438	-0.718172144955439	0.0003015427049437
6.0	1.8	1.5	1.0	-2.372652138751604	0.07941475843154101	-0.0008520461590109107	0.0006714637209113	-0.7883399082351253	0.0002166294759514
6.0	1.8	1.5	1.5	-2.8176677154098937	0.09732809332080243	-0.00023790059507877714	0.0007020377836654	-0.8100142400125309	0.0001781835186964
6.0	1.8	1.5	2.0	-3.277651310380881	0.11050240376557441	-0.0005063103808815583	0.0007316806863096	-0.8198529295677588	0.00015326984014
6.0	1.8	2.0	0.0	-2.117136593905686	0.006824567704683315	0.0001267394276474043	0.0006914898713463	0.007290901038016616	0.0005613877526278
6.0	1.8	2.0	0.5	-2.305018173565742	0.023598687705583	-0.000372803195372029	0.0007022461201546	-0.5707913122944168	0.0003950268845304
6.0	1.8	2.0	1.0	-2.6549153969821107	0.046202011171654005	-0.001266971056185895	0.0007241235268015	-0.7191976554950125	0.0002891969542472
6.0	1.8	2.0	1.5	-3.0579741122966837	0.06564564211796572	0.0009282025181307496	0.0007485608385593	-0.7718360245487006	0.0002363254875573
6.0	1.8	2.0	2.0	-3.4880359923143125	0.08165744601110411	-0.00094441824023761	0.0007744587579278	-0.7973922206555623	0.0002019814400075
6.0	2.0	0.0	0.0	-0.9966599355820293	0.1656650952374988	-8.810224869593153e-5	0.0004108367644402	0.10627842857083211	0.000996216060145
6.0	2.0	0.0	0.5	-1.4997231839880614	0.16657420187239036	0.0003688993452719558	0.0004565917806568	-0.8333194647942763	6.6240188699e-6
6.0	2.0	0.0	1.0	-1.999962214014552	0.1666543745771146	0.0006232026521144629	0.0004997049796776	-0.8333326254228853	2.2360313056e-6
6.0	2.0	0.0	1.5	-2.4999941586354453	0.16666500360732128	0.0005853413645549033	0.0005406361205104	-0.8333329963926788	8.164945397e-7
6.0	2.0	0.0	2.0	-2.9999990992656875	0.16666644159644392	-3.268259902089454e-5	0.0005778292166307	-0.8333328917368894	4.714042851e-7
6.0	2.0	0.5	0.0	-1.0575458305421364	0.13554397953279693	0.0005175861245301228	0.0004649873224346	0.13489264619946362	0.0009668110578596
6.0	2.0	0.5	0.5	-1.549762853987578	0.14759897227787908	0.0005743960124220404	0.0005040460792895	-0.8315726943887874	8.48414793454e-5
6.0	2.0	0.5	1.0	-2.0416205156137126	0.15333045961903735	-9.626561371245401e-5	0.0005442206311213	-0.8325228737142959	6.90127921032e-5
6.0	2.0	0.5	1.5	-2.5356706160846665	0.15678737919341743	-0.001171282751333269	0.0005800992795905	-0.8330109541399158	5.84830124978e-5
6.0	2.0	0.5	2.0	-3.03120796331435	0.15905389635240033	0.000704953352316906	0.0006147630126634	-0.8331604369809331	5.10048733668e-5
6.0	2.0	1.0	0.0	-1.2621903172428748	0.06683766051719066	-0.000607317242874883	0.000525629542504	0.06765599385052395	0.00084095140154
6.0	2.0	1.0	0.5	-1.7014148632063353	0.10176358422407972	-0.00020894653966863075	0.000555945611455	-0.8072110824425869	0.0001838640205508
6.0	2.0	1.0	1.0	-2.166421989181782	0.1195006180099642	-0.00021790584844838534	0.0005892132712544	-0.8228847153233692	0.0001409992634304
6.0	2.0	1.0	1.5	-2.6421960953514643	0.13075972410685333	-0.00011601201813116191	0.0006217530919346	-0.8281672758931465	0.0001179680763254
6.0	2.0	1.0	2.0	-3.1243203798459214	0.13845481384480576	-0.00027404651258766677	0.0006536968512965	-0.8304121861551942	0.0001021772538075
6.0	2.0	1.5	0.0	-1.6526206349733428	0.019861538174179304	-0.00041680164000967856	0.0005924245471665	0.019854871507512604	0.000657803237547
6.0	2.0	1.5	0.5	-1.9566276879536868	0.05401297524819204	0.00030231204631303576	0.0006098532380999	-0.719426024751808	0.0002989765550068
6.0	2.0	1.5	1.0	-2.3728096830967185	0.07942839265291217	-0.0008927664300517613	0.0006370856042495	-0.7879116073470877	0.0002167831334548
6.0	2.0	1.5	1.5	-2.8176891503011987	0.09733053723111874	0.00022301636546773196	0.0006660232670986	-0.8099594627688813	0.0001782046229953
6.0	2.0	1.5	2.0	-3.2776546998998195	0.11050284496216146	-0.0004284498998199382	0.0006940115556328	-0.8201838217045051	0.0001527624031797
6.0	2.0	2.0	0.0	-2.1211909752439677	0.006643328940703856	0.0001507747560318684	0.0006550204018305	0.0073036622740371565	0.000558764896456
6.0	2.0	2.0	0.5	-2.3062475006405982	0.023597221270322908	-0.0006559173072648861	0.0006654145203681	-0.5716584453963436	0.0003933574306576
6.0	2.0	2.0	1.0	-2.6550670452271565	0.04620599719782371	0.00016062143950978935	0.0006868968942487	-0.7190186694688429	0.0002886996970809
6.0	2.0	2.0	1.5	-3.0579941483565984	0.0656467082860338	-0.0009491483565984282	0.0007097579865765	-0.7724372917139659	0.0002358354843392
6.0	2.0	2.0	2.0	-3.488038978116173	0.08165767277461985	-0.0008267281161726814	0.0007348367587744	-0.7971996605587133	0.0002020144263563
8.0	0.2	0.0	0.0	-0.1973865350303827	0.00037941142016179215	0.0008072149696171926	0.0009336720766439	0.00033166142016179215	0.0004318622427637
8.0	0.2	0.0	0.5	-0.2859654603658634	0.0005855420590860807	0.001195164634136714	0.001003859825279	-0.14783670794091391	0.0004258931257838
8.0	0.2	0.0	1.0	-0.5411592844682267	0.0012991976750054294	-0.0010417844682266697	0.0011803692264352	-0.2858818023249946	0.0004086053905633
8.0	0.2	0.0	1.5	-0.9353046505240619	0.0027748831314476745	-0.0007290255240619548	0.0013927333557566	-0.4107626168685523	0.0003839404361408
8.0	0.2	0.0	2.0	-1.432771279788382	0.005338284130362806	-0.00160877978838192	0.0015936614782006	-0.5168157158696371	0.0003533434237899
8.0	0.2	0.5	0.0	-0.24466917572674843	0.0003697846423707236	0.0003645742732514834	0.0011121427845481	0.0007240346423707236	0.0004316225183015
8.0	0.2	0.5	0.5	-0.3324823518167389	0.0005707809436406672	0.0007707731832609643	0.0011717653186909	-0.14642021905635935	0.0004250214130632
8.0	0.2	0.5	1.0	-0.5855519495796316	0.001267228635031971	0.000759300420368425	0.0013251300404462	-0.285511771364968	0.0004081102445577
8.0	0.2	0.5	1.5	-0.9766435526076137	0.002709385134489369	-0.000860427607613734	0.0015141834045424	-0.4085568648655106	0.0003838367575436
8.0	0.2	0.5	2.0	-1.470618970778351	0.0052190672239225515	-0.0031408457783510535	0.0016988280366294	-0.5150351827760775	0.0003535611020211
8.0	0.2	1.0	0.0	-0.3848175166239469	0.0003426086275541741	-0.0029481416239469094	0.0013090688760426	0.0001583586275541741	0.0004300091143915
8.0	0.2	1.0	0.5	-0.47039720660588613	0.000529085722325546	-0.0002953316058860178	0.0013578089170209	-0.14492241427767447	0.0004237638383859
8.0	0.2	1.0	1.0	-0.7172640728719779	0.0011767705095670471	-0.0002503228719779038	0.0014857971521726	-0.28125197949043296	0.0004075344829064
8.0	0.2	1.0	1.5	-1.0994207946883123	0.002523569460815207	-0.0004489196883121771	0.0016493741306232	-0.40424018053918476	0.000383350637333
